Year,Dakar_VHI_Cumulative,Diourbel_VHI_Cumulative,Fatick_VHI_Cumulative,Kaffrine_VHI_Cumulative,Kaolack_VHI_Cumulative,Kedougou_VHI_Cumulative,Kolda_VHI_Cumulative,Louga_VHI_Cumulative,Matam_VHI_Cumulative,Saint louis_VHI_Cumulative,Sedhiou_VHI_Cumulative,Tambacounda_VHI_Cumulative,Thies_VHI_Cumulative,Ziguinchor_VHI_Cumulative,Corn_Weighted_VHI_Cumulative,Cotton_Weighted_VHI_Cumulative,Millet_Weighted_VHI_Cumulative,Peanut_Weighted_VHI_Cumulative,Rice_Weighted_VHI_Cumulative,Sorghum_Weighted_VHI_Cumulative
2008,10.425,12.006,11.181000000000001,12.531,11.699,11.579,13.529,11.678,12.814,11.669,12.499,12.929,11.028,11.762,12.417873356776001,13.1835,12.047588000000001,12.176780023644003,12.405380000000001,12.47994
2009,12.398,14.277,13.498,14.075,13.552999999999999,11.046000000000001,14.084,13.272,13.98,12.356,13.696,13.419,13.304,14.128,13.631710026407998,13.725830000000002,13.718035999999998,13.654684311966,13.5337,13.689820000000001
2010,11.949,12.786999999999999,12.603,13.543,13.341999999999999,12.4,13.153,13.105,14.135,13.211,13.381,13.615,12.256,12.901,13.199024470285998,13.246990000000002,13.117781999999998,13.140821454504001,13.16449,13.32277
2011,12.029,12.95,12.813,14.812,13.553,12.904,13.544,14.017,14.526,14.036,13.753,13.768,12.607,13.657,13.538985582563999,13.627180000000001,13.641634,13.702234312529999,13.70796,13.89278
2012,11.328,12.199,12.067,13.146,12.43,12.363,11.129,13.284,14.565,13.254,12.344,12.895,11.908,11.953,12.161716691999999,11.77055,12.433676,12.399141453716,12.181040000000001,12.509900000000002
2013,10.903,12.129,12.052999999999999,12.564,12.144,12.2,13.613,11.77,12.725999999999999,12.101,14.752,12.617,11.621,13.45,13.099616690992,13.223469999999999,12.51849,12.491998596645999,13.385000000000002,12.88614
2014,10.943,11.043,11.506,12.081,11.615,13.112,12.337,11.81,11.928,11.923,13.019,12.08,11.166,12.903,12.174874468201997,12.30605,11.839798000000002,11.898847167106002,12.44612,12.14201
2015,9.944,10.157,10.337,10.458,10.411,10.667,10.48,10.86,11.84,11.363,11.391,11.081,10.179,12.351,10.786304466182,10.64879,10.526940000000002,10.566024307918,11.21271,10.754850000000001
2016,11.19,11.652,11.286999999999999,11.682,11.839,12.895,12.624,11.887,12.072,12.974,13.795,12.195,12.086,13.622,12.49162224668,12.489770000000002,11.960356,11.9959100252,13.078880000000002,12.29301
2017,10.933,12.777000000000001,12.366999999999999,13.313,12.443,12.768,13.259,13.186,14.088,13.131,14.242,13.440999999999999,12.668,13.354000000000001,13.213987803604,13.279409999999999,12.981148000000001,12.974164311797999,13.445730000000001,13.26083
2018,11.527,12.632,11.716,12.323,12.058,10.943,11.727,12.895,13.297,13.186,12.034,12.03,12.528,12.621,11.996657802656,11.79189,12.149507999999999,12.14229002464,12.314560000000002,12.12583
2019,10.352,12.31,11.151,12.075,11.181,11.198,11.502,12.649000000000001,12.243,12.869,11.073,11.974,11.485,11.573,11.444338912612,11.622910000000001,11.62725,11.675238594748,11.722830000000002,11.68638
2020,10.886,11.203,10.371,10.952,10.595,11.382,11.641,12.573,12.081,12.79,11.257,11.802999999999999,11.102,10.715,11.267771134152001,11.617209999999998,11.037688,11.197157165804,11.614999999999998,11.2911
2021,11.959,13.067,12.280000000000001,13.47,12.228,11.771,12.746,14.139,12.817,13.991,13.703,11.872,12.808,13.289,12.750038914958,12.50959,12.867154000000001,12.843207168742001,13.335540000000002,12.881229999999999
2022,12.607000000000001,14.188,14.354,14.181000000000001,14.708,13.486,13.595,14.352,14.766,14.297,16.04,14.364,13.836,15.151,14.542560028191998,13.845590000000001,14.389524,14.205185743010002,14.658570000000003,14.41201
2023,12.081,13.801,12.959,13.728,13.113,12.477,13.294,13.43,14.898,13.715,15.589,13.2,13.315,14.825,13.747918916059998,13.264320000000001,13.529542,13.392561456396002,14.205950000000001,13.7064
2024,11.456,11.64,11.954,11.173,11.584,10.507,10.381,12.011,12.314,12.629,12.449,11.12,12.112,12.96,11.498872245956,10.64562,11.572592,11.420862881129999,11.92581,11.3968
