Year,Month,Dakar,Diourbel,Fatick,Kaffrine,Kaolack,Kedougou,Kolda,Louga,Matam,Saint louis,Sedhiou,Tambacounda,Thies,Ziguinchor
1986,December,21.72580645,26.35172414,25.45666667,25.45666667,25.45666667,26.20833333,24.98846154,23.28064516,24.83225806,23.28064516,24.98846154,25.51290323,26.35172414,23.28
1987,January,20.15806452,26.06,26.744,26.744,26.744,29.528,26.69047619,21.89666667,26.41935484,21.89666667,26.69047619,26.89354839,26.06,25.01851852
1987,February,19.67037037,28.06923077,27.82222222,27.82222222,27.82222222,29.92941176,27.4826087,23.31851852,28.70740741,23.31851852,27.4826087,28.65555556,28.06923077,26.47037037
1987,March,21.53225806,28.76333333,29.46451613,29.46451613,29.46451613,32.00869565,30.33703704,24.9,30.60645161,24.9,30.33703704,30.88,28.76333333,27.29677419
1987,April,23.01666667,32.38888889,31.16538462,31.16538462,31.16538462,33.61875,32.1,26.38076923,35.08636364,26.38076923,32.1,33.92083333,32.38888889,28.38518519
1987,May,24.33870968,31.952,30.49666667,30.49666667,30.49666667,33.12916667,32.95217391,25.71666667,36.9,25.71666667,32.95217391,33.60322581,31.952,28.76333333
1987,June,26.58666667,31.83928571,30.54482759,30.54482759,30.54482759,30.46666667,30.14583333,27.38,34.48666667,27.38,30.14583333,30.64,31.83928571,28.73448276
1987,July,27.56129032,31.175,30.30967742,30.30967742,30.30967742,29.26363636,28.88666667,28.23225806,33.32068966,28.23225806,28.88666667,29.0483871,31.175,28.31612903
1987,August,27.72258065,29.71,29.18064516,29.18064516,29.18064516,28.34117647,27.80434783,29.2,31.40344828,29.2,27.80434783,27.62307692,29.71,27.4137931
1987,September,27.37333333,28.86521739,28.5862069,28.5862069,28.5862069,27.54782609,27.8173913,28.78275862,30.15517241,28.78275862,27.8173913,27.43461538,28.86521739,27.375
1987,October,27.64516129,29.47777778,28.88064516,28.88064516,28.88064516,27.9,27.94230769,28.79032258,30.64,28.79032258,27.94230769,28.24482759,29.47777778,27.58666667
1987,November,25.73666667,29.23103448,28.975,28.975,28.975,28.81363636,28.15,27.09,30.38666667,27.09,28.15,28.93448276,29.23103448,27.2137931
1987,December,23.7516129,27.45,26.94193548,26.94193548,26.94193548,27.68,26.6,24.58387097,26.4483871,24.58387097,26.6,27.23548387,27.45,24.83225806
1988,January,19.78709677,24.27333333,24.5483871,24.5483871,24.5483871,26.5037037,24.87407407,22.01290323,23.63225806,22.01290323,24.87407407,24.88709677,24.27333333,23.66451613
1988,February,19.75862069,26.93846154,27.40714286,27.40714286,27.40714286,29.69090909,28.124,23.325,27.85357143,23.325,28.124,28.82068966,26.93846154,26.88965517
1988,March,22.00322581,31.26923077,31.14333333,31.14333333,31.14333333,33.65263158,31.00416667,27.04193548,31.58709677,27.04193548,31.00416667,31.9,31.26923077,28.11
1988,April,21.80666667,31.65555556,31.53571429,31.53571429,31.53571429,34.90454545,31.62173913,24.21851852,34.60344828,24.21851852,31.62173913,33.72068966,31.65555556,28.24444444
1988,May,23.16129032,31.95714286,30.94193548,30.94193548,30.94193548,33.87777778,31.95555556,24.81935484,36.61612903,24.81935484,31.95555556,33.5516129,31.95714286,28.02666667
1988,June,25.05666667,31.52413793,29.94642857,29.94642857,29.94642857,30.22692308,30.14333333,25.52857143,34.58333333,25.52857143,30.14333333,30.85666667,31.52413793,27.81
1988,July,26.93548387,30.82903226,29.40967742,29.40967742,29.40967742,27.23214286,27.91612903,27.31612903,32.08387097,27.31612903,27.91612903,27.84516129,30.82903226,27.25806452
1988,August,27.1516129,28.76896552,28.04,28.04,28.04,26.96666667,27.33793103,28.06129032,29.4,28.06129032,27.33793103,26.61612903,28.76896552,26.43225806
1988,September,27.20666667,29.26666667,28.19666667,28.19666667,28.19666667,27.75384615,27.9,28.51333333,29.38333333,28.51333333,27.9,27.42666667,29.26666667,26.81333333
1988,October,26.66129032,31.20357143,29.77741935,29.77741935,29.77741935,28.53928571,28.81290323,27.16451613,31.87419355,27.16451613,28.81290323,28.78064516,31.20357143,27.77419355
1988,November,25.34666667,28.26333333,28.13,28.13,28.13,27.8,27.09333333,25.30333333,29.01666667,25.30333333,27.09333333,27.68,28.26333333,26.44
1988,December,22.07096774,24.97586207,25.13548387,25.13548387,25.13548387,25.47407407,24.76551724,22.00645161,24.80645161,22.00645161,24.76551724,24.90322581,24.97586207,23.83548387
1989,January,20.2516129,25.05333333,25.52580645,25.52580645,25.52580645,26.336,25.82222222,22.4483871,24.97333333,22.4483871,25.82222222,25.63333333,25.05333333,23.78064516
1989,February,20.43928571,27.53214286,28.29285714,28.29285714,28.29285714,29.32142857,28.56428571,23.70357143,27.97857143,23.70357143,28.56428571,28.71111111,27.53214286,25.70357143
1989,March,20.12580645,28.68064516,28.84333333,28.84333333,28.84333333,30.88,29.7516129,22.98709677,30.23870968,22.98709677,29.7516129,30.03225806,28.68064516,25.91935484
1989,April,19.7,29.62333333,29.87,29.87,29.87,33.475,31.50333333,22.85,33.17,22.85,31.50333333,32.29666667,29.62333333,26.5
1989,May,22.83870968,30.14193548,29.99032258,29.99032258,29.99032258,33.15806452,32.00344828,24.4516129,35.97333333,24.4516129,32.00344828,33.22903226,30.14193548,27.21935484
1989,June,26.17333333,30.85384615,29.78333333,29.78333333,29.78333333,29.9862069,29.41304348,27.31724138,34.0862069,27.31724138,29.41304348,30.13214286,30.85384615,28.55333333
1989,July,27.1483871,28.64193548,28.3516129,28.3516129,28.3516129,27.56923077,27.94666667,28.20967742,31.40645161,28.20967742,27.94666667,27.24193548,28.64193548,27.06774194
1989,August,26.72903226,27.77931034,27.46129032,27.46129032,27.46129032,26.47666667,27.47692308,28.01290323,29.85806452,28.01290323,27.47692308,26.46129032,27.77931034,26.40322581
1989,September,27.43666667,29.09333333,28.51333333,28.51333333,28.51333333,26.71034483,27.56666667,28.86,30.89333333,28.86,27.56666667,27.08333333,29.09333333,26.65
1989,October,27.28387097,29.54666667,28.8516129,28.8516129,28.8516129,28.12333333,28.61666667,27.97096774,31.66774194,27.97096774,28.61666667,27.91612903,29.54666667,27.17096774
1989,November,23.71666667,28.15333333,28.17666667,28.17666667,28.17666667,28.97666667,27.71034483,24.75666667,30.32333333,24.75666667,27.71034483,28.19666667,28.15333333,25.81
1989,December,23.40645161,26.39,26.32258065,26.32258065,26.32258065,26.80967742,26.74814815,23.80967742,27.37419355,23.80967742,26.74814815,26.46451613,26.39,24.3516129
1990,January,18.75483871,23.99666667,24.90322581,24.90322581,24.90322581,25.87741935,25.67407407,21.23870968,24.2,21.23870968,25.67407407,24.7,23.99666667,23.61935484
1990,February,21.28928571,28.78888889,28.99285714,28.99285714,28.99285714,29.82592593,29.38148148,25.96428571,28.76785714,25.96428571,29.38148148,29.22857143,28.78888889,25.64285714
1990,March,22.72258065,30.6,30.2,30.2,30.2,33.20384615,31.78387097,26.6516129,32.3,26.6516129,31.78387097,31.8483871,30.6,27.61612903
1990,April,20.87,28.94666667,30.14666667,30.14666667,30.14666667,34.93888889,33.25,22.90333333,34.02666667,22.90333333,33.25,33.42,28.94666667,27.06666667
1990,May,22.00645161,31.39354839,30.59032258,30.59032258,30.59032258,33.62307692,33.27666667,24.00645161,36.4483871,24.00645161,33.27666667,33.62258065,31.39354839,27.31935484
1990,June,24.28,29.64666667,29.15333333,29.15333333,29.15333333,30.46206897,31.384,24.56,35.08333333,24.56,31.384,32.08,29.64666667,27.52666667
1990,July,26.56774194,29.34333333,28.74516129,28.74516129,28.74516129,26.98275862,28.14090909,26.75806452,32.01935484,26.75806452,28.14090909,27.82258065,29.34333333,26.96451613
1990,August,27.60322581,29.47096774,28.23548387,28.23548387,28.23548387,26.80322581,27.76666667,28.48709677,31.2,28.48709677,27.76666667,27.30645161,29.47096774,26.79032258
1990,September,28.21333333,29.57,28.92333333,28.92333333,28.92333333,27.47931034,27.81666667,29.37333333,30.60689655,29.37333333,27.81666667,27.56,29.57,27.29
1990,October,28.22258065,30.14516129,29.01935484,29.01935484,29.01935484,28.5516129,28.55483871,28.9483871,32.62,28.9483871,28.55483871,28.61290323,30.14516129,27.76774194
1990,November,25.93,28.63666667,28.75666667,28.75666667,28.75666667,29.01,27.1137931,25.59666667,29.62666667,25.59666667,27.1137931,28.56333333,28.63666667,26.48666667
1990,December,22.00967742,25.62068966,26.36774194,26.36774194,26.36774194,27.89032258,26.56333333,23.04516129,26.17333333,23.04516129,26.56333333,26.73548387,25.62068966,25.26129032
1991,January,20.73548387,25.93793103,26.48064516,26.48064516,26.48064516,28.73548387,27.98965517,22.66129032,25.79354839,22.66129032,27.98965517,27.22580645,25.93793103,24.91612903
1991,February,20.25714286,26.31851852,27.3,27.3,27.3,29.46071429,27.68928571,22.7,26.87857143,22.7,27.68928571,28.12857143,26.31851852,25.61785714
1991,March,19.74193548,27.58709677,28.8,28.8,28.8,32.05483871,30.23548387,22.39677419,29.57096774,22.39677419,30.23548387,31.01612903,27.58709677,26.5483871
1991,April,20.72333333,29.13333333,29.66,29.66,29.66,33.01666667,31.04333333,23.10666667,33.00333333,23.10666667,31.04333333,32.18333333,29.13333333,26.13
1991,May,21.18709677,28.68709677,29.14516129,29.14516129,29.14516129,33.69354839,31.79677419,22.35483871,34.75483871,22.35483871,31.79677419,33.38709677,28.68709677,25.81290323
1991,June,24.13,30.71,29.72333333,29.72333333,29.72333333,31.21333333,32.09,24.79,34.94666667,24.79,32.09,32.19,30.71,28.36666667
1991,July,26.50322581,29.48214286,29.01612903,29.01612903,29.01612903,27.26551724,28.24074074,26.62666667,32.35,26.62666667,28.24074074,28.09,29.48214286,26.97419355
1991,August,27.27741935,29.68333333,28.67,28.67,28.67,27.43103448,27.78888889,28.02333333,31.6137931,28.02333333,27.78888889,27.57333333,29.68333333,26.74
1991,September,27.84666667,29.36,28.40714286,28.40714286,28.40714286,27.37058824,28.12631579,28.78965517,31.02222222,28.78965517,28.12631579,26.90689655,29.36,26.97241379
1991,October,27.44193548,30.16551724,28.6,28.6,28.6,28.13448276,28.13793103,27.89354839,31.85333333,27.89354839,28.13793103,27.92258065,30.16551724,27.08387097
1991,November,26.52,30.02142857,28.09,28.09,28.09,29.42083333,28.65416667,26.21034483,31.24074074,26.21034483,28.65416667,28.21333333,30.02142857,26.24333333
1991,December,24.22903226,27.36774194,27.58064516,27.58064516,27.58064516,27.4,26.71363636,25.03225806,27.39655172,25.03225806,26.71363636,26.95483871,27.36774194,25.03548387
1992,January,22.86774194,26.11333333,26.51034483,26.51034483,26.51034483,27.656,27.3625,23.04285714,25.6,23.04285714,27.3625,26.34482759,26.11333333,24.17586207
1992,February,20.92413793,25.64615385,26.55862069,26.55862069,26.55862069,30.752,29.004,22.04827586,27.80714286,22.04827586,29.004,28.75172414,25.64615385,25.17241379
1992,March,20.4483871,28.35806452,29.40322581,29.40322581,29.40322581,31.08928571,31.23448276,24.67419355,29.1,24.67419355,31.23448276,30.13870968,28.35806452,27.33548387
1992,April,20.62333333,28.77666667,30.37333333,30.37333333,30.37333333,33.73928571,33.148,22.37,32.71666667,22.37,33.148,32.92,28.77666667,27.15333333
1992,May,23.00322581,29.74,29.91290323,29.91290323,29.91290323,32.225,31.58928571,23.90967742,35.05,23.90967742,31.58928571,32.40967742,29.74,26.98387097
1992,June,25.46551724,30.575,29.73928571,29.73928571,29.73928571,28.61111111,29.94705882,25.81785714,35.38928571,25.81785714,29.94705882,29.91538462,30.575,28.17692308
1992,July,26.80322581,28.912,28.19677419,28.19677419,28.19677419,26.44285714,27.85,26.12903226,31.8516129,26.12903226,27.85,27.59354839,28.912,26.39032258
1992,August,27.59032258,29.33666667,28.83333333,28.83333333,28.83333333,27.175,27.528,27.83333333,31.24516129,27.83333333,27.528,27.47741935,29.33666667,26.51333333
1992,September,27.60333333,29.28888889,28.38,28.38,28.38,27.75909091,27.06428571,28.58,31.76296296,28.58,27.06428571,26.96,29.28888889,26.4862069
1992,October,26.7516129,30.28965517,29.60967742,29.60967742,29.60967742,29.22758621,28.17741935,27.17096774,33.12258065,27.17096774,28.17741935,29.06451613,30.28965517,27.71935484
1992,November,25.78,28.53214286,28.54333333,28.54333333,28.54333333,28.47142857,25.95185185,26.20666667,28.94827586,26.20666667,25.95185185,27.83,28.53214286,26.24482759
1992,December,23.22580645,27.08,27.04,27.04,27.04,27.83076923,25.32068966,23.29677419,26.7,23.29677419,25.32068966,27.01935484,27.08,24.92258065
1993,January,21.26129032,25.75806452,26.18709677,26.18709677,26.18709677,27.43,26.3516129,22.41290323,25.38709677,22.41290323,26.3516129,26.53870968,25.75806452,24.69032258
1993,February,20.19285714,27.86923077,28.16428571,28.16428571,28.16428571,29.9,27.40740741,22.96785714,28.125,22.96785714,27.40740741,28.9,27.86923077,25.75
1993,March,21.00645161,28.9862069,28.71290323,28.71290323,28.71290323,32.07666667,30.09666667,23.1483871,31.39677419,23.1483871,30.09666667,31.4516129,28.9862069,26.28387097
1993,April,22.07333333,30.47,30.37333333,30.37333333,30.37333333,34.39666667,31.95333333,23.17333333,34.41666667,23.17333333,31.95333333,33.74,30.47,26.71333333
1993,May,23.02903226,31.75483871,30.99032258,30.99032258,30.99032258,33.2,33.20645161,24.28387097,36.53548387,24.28387097,33.20645161,34.60645161,31.75483871,28.12258065
1993,June,25.74,30.28275862,29.22,29.22,29.22,29.84,30.65185185,25.61333333,34.93333333,25.61333333,30.65185185,31.98,30.28275862,28.23
1993,July,27.29354839,30.23333333,29.57096774,29.57096774,29.57096774,27.58275862,28.30967742,27.3483871,32.57096774,27.3483871,28.30967742,28.54193548,30.23333333,27.40322581
1993,August,27.98064516,29.59666667,28.53225806,28.53225806,28.53225806,27.08709677,27.69333333,28.29032258,30.79677419,28.29032258,27.69333333,27.28064516,29.59666667,26.83870968
1993,September,27.84482759,29.64285714,28.82413793,28.82413793,28.82413793,27.37307692,28.25,28.65862069,30.10689655,28.65862069,28.25,27.95517241,29.64285714,27.00344828
1993,October,27.55925926,30.76666667,29.74230769,29.74230769,29.74230769,29.33913043,29.31666667,27.592,32.512,27.592,29.31666667,29.712,30.76666667,27.796
1993,November,23.49,28.97586207,28.25666667,28.25666667,28.25666667,28.65,27.27,24.33333333,29.37,24.33333333,27.27,29.12333333,28.97586207,25.88333333
1993,December,22.35483871,26.73571429,26.20322581,26.20322581,26.20322581,27.49230769,25.47857143,22.94193548,25.71290323,22.94193548,25.47857143,26.68387097,26.73571429,23.93548387
1994,January,20.25483871,24.16153846,24.20645161,24.20645161,24.20645161,26.375,25.772,21.20322581,23.06666667,21.20322581,25.772,24.83,24.16153846,23.1
1994,February,20.09285714,28.01785714,28.29642857,28.29642857,28.29642857,29.87692308,27.125,22.76071429,27.38214286,22.76071429,27.125,28.56071429,28.01785714,26.03571429
1994,March,20.29032258,29.94482759,30.51290323,30.51290323,30.51290323,32.66333333,31.4,23.77096774,31.20333333,23.77096774,31.4,31.66774194,29.94482759,27.20645161
1994,April,21.56,30.78888889,31.13103448,31.13103448,31.13103448,34.525,32.77857143,23.98666667,34.11,23.98666667,32.77857143,34.20714286,30.78888889,27.62333333
1994,May,22.12580645,30.83103448,30.70322581,30.70322581,30.70322581,33.60666667,32.73571429,23.22258065,35.54516129,23.22258065,32.73571429,33.84193548,30.83103448,27.41935484
1994,June,24.86,30.736,29.43448276,29.43448276,29.43448276,29.324,30.25517241,25.74333333,34.48666667,25.74333333,30.25517241,31.33666667,30.736,28.02333333
1994,July,26.48709677,30.08888889,28.95806452,28.95806452,28.95806452,27.976,28.45,27.28064516,31.65333333,27.28064516,28.45,28.67741935,30.08888889,27.45333333
1994,August,26.7483871,28.62413793,27.73870968,27.73870968,27.73870968,27.36428571,27.37,28.25483871,29.06774194,28.25483871,27.37,26.91,28.62413793,26.86774194
1994,September,26.95,28.712,28.02,28.02,28.02,27.07727273,27.96,27.89666667,29.80333333,27.89666667,27.96,27.33448276,28.712,27.04482759
1994,October,26.83225806,30.24193548,29.52903226,29.52903226,29.52903226,28.27741935,28.61724138,27.45806452,31.32580645,27.45806452,28.61724138,27.84193548,30.24193548,27.40645161
1994,November,25.91,29.88275862,29.66666667,29.66666667,29.66666667,28.04814815,27.56551724,26.34333333,29.74814815,26.34333333,27.56551724,27.79333333,29.88275862,27.49666667
1994,December,24.48709677,27.66206897,26.86451613,26.86451613,26.86451613,27.23928571,24.87586207,24.93666667,26.14444444,24.93666667,24.87586207,26.01935484,27.66206897,24.35806452
1995,January,21.20322581,26.11538462,25.83793103,25.83793103,25.83793103,27.78888889,26.10344828,22.93870968,24.09655172,22.93870968,26.10344828,25.41935484,26.11538462,24.46774194
1995,February,21.425,28.15,28.57857143,28.57857143,28.57857143,30.84814815,28.47777778,24.56666667,27.85384615,24.56666667,28.47777778,28.06071429,28.15,26.14642857
1995,March,19.91935484,26.9483871,28.00322581,28.00322581,28.00322581,32.99642857,31.10344828,21.53548387,30.47586207,21.53548387,31.10344828,31.15806452,26.9483871,26.21612903
1995,April,20.74333333,28.65666667,29.52666667,29.52666667,29.52666667,34.72068966,31.64,22.05,32.83666667,22.05,31.64,32.70666667,28.65666667,26.71
1995,May,23.09354839,30.77241379,29.97419355,29.97419355,29.97419355,34.21481481,34.15,23.75,36.01,23.75,34.15,33.59354839,30.77241379,27.45483871
1995,June,25.36333333,31.4862069,30.34666667,30.34666667,30.34666667,31.52222222,32.20666667,25.74,36.1,25.74,32.20666667,32.29666667,31.4862069,28.65333333
1995,July,27.79354839,31.11666667,29.52666667,29.52666667,29.52666667,28.11428571,29.44137931,28.40322581,32.91290323,28.40322581,29.44137931,28.99032258,31.11666667,27.46129032
1995,August,27.45806452,29.20689655,28.66,28.66,28.66,27.66551724,27.84516129,28.75483871,30.14516129,28.75483871,27.84516129,27.08387097,29.20689655,26.79032258
1995,September,27.44333333,29.68666667,28.70333333,28.70333333,28.70333333,28.41428571,28.98518519,28.60666667,30.71333333,28.60666667,28.98518519,27.37333333,29.68666667,27.02
1995,October,27.75483871,30.56129032,30.28709677,30.28709677,30.28709677,29.7,29.65862069,28.50967742,32.21290323,28.50967742,29.65862069,28.71935484,30.56129032,28.00645161
1995,November,26.32666667,29.62666667,30.01,30.01,30.01,29.67142857,28.40344828,27.17333333,30.24333333,27.17333333,28.40344828,28.19333333,29.62666667,27.13333333
1995,December,23.4,26.06774194,26.77741935,26.77741935,26.77741935,27.5,26.66896552,23.31612903,25.38387097,23.31612903,26.66896552,25.88709677,26.06774194,25.25483871
1996,January,21.2483871,28.61666667,27.96129032,27.96129032,27.96129032,30.29259259,28.57586207,23.22580645,27.28387097,23.22580645,28.57586207,27.17419355,28.61666667,25.04516129
1996,February,20.22068966,28.93214286,28.91724138,28.91724138,28.91724138,32.6,30.58333333,23.49655172,29.69310345,23.49655172,30.58333333,29.75172414,28.93214286,25.9137931
1996,March,20.63548387,28.09333333,28.52903226,28.52903226,28.52903226,32.40344828,30.76206897,22.36774194,30.47096774,22.36774194,30.76206897,30.76451613,28.09333333,26.33225806
1996,April,21.74,30.552,30.16206897,30.16206897,30.16206897,34.95714286,32.81481481,23.57931034,34.22758621,23.57931034,32.81481481,32.78275862,30.552,26.69655172
1996,May,23.38709677,31.88275862,31.3,31.3,31.3,33.23928571,34.26551724,25.32580645,36.60322581,25.32580645,34.26551724,33.82580645,31.88275862,28.04193548
1996,June,25.79666667,31.13461538,30.05,30.05,30.05,30.24642857,32.31785714,25.60666667,35.15,25.60666667,32.31785714,31.29,31.13461538,28.68965517
1996,July,27.12580645,30.73793103,29.23225806,29.23225806,29.23225806,27.94642857,28.98571429,27.23225806,33.12666667,27.23225806,28.98571429,28.82580645,30.73793103,27.39677419
1996,August,27.4516129,29.79354839,28.90645161,28.90645161,28.90645161,28.02857143,28.20909091,28.21612903,30.51,28.21612903,28.20909091,27.11666667,29.79354839,26.80322581
1996,September,27.19666667,30.68928571,29.05666667,29.05666667,29.05666667,27.908,27.8,28.59333333,31.39333333,28.59333333,27.8,26.96363636,30.68928571,27.55666667
1996,October,27.70322581,31.01724138,29.91290323,29.91290323,29.91290323,28.74074074,27.9125,28.9483871,32.3516129,28.9483871,27.9125,29.20645161,31.01724138,28.12258065
1996,November,25.58666667,29.73,29.2,29.2,29.2,28.79333333,26.31666667,27.09,29.31666667,27.09,26.31666667,28.11724138,29.73,26.35
1996,December,23.33225806,28.54166667,27.38387097,27.38387097,27.38387097,28.83333333,27.5962963,23.71612903,27.05172414,23.71612903,27.5962963,28.08387097,28.54166667,25.64193548
1997,January,21.78064516,27.54,27.6483871,27.6483871,27.6483871,29.84482759,28.05,22.95666667,27.23448276,22.95666667,28.05,28.28666667,27.54,26.21935484
1997,February,23.35357143,30.45,30.01071429,30.01071429,30.01071429,30.37307692,29.99166667,26.925,29.44285714,26.925,29.99166667,29.96428571,30.45,27.38214286
1997,March,22.14193548,29.30333333,29.33870968,29.33870968,29.33870968,31.41724138,30.68846154,24.60967742,29.36,24.60967742,30.68846154,30.58064516,29.30333333,28.01935484
1997,April,21.21666667,30.512,30.23666667,30.23666667,30.23666667,33.91071429,33.2,24,33.40344828,24,33.2,33.59666667,30.512,27.47333333
1997,May,23.43548387,32.82307692,31.17096774,31.17096774,31.17096774,31.51034483,33.37391304,25.59677419,36.28148148,25.59677419,33.37391304,33.42857143,32.82307692,29.23548387
1997,June,26.10333333,30.675,29.29,29.29,29.29,28.41785714,30.36086957,27.56153846,34.392,27.56153846,30.36086957,30.67619048,30.675,28.59666667
1997,July,26.88709677,30.64,29.41612903,29.41612903,29.41612903,27.71538462,29.16153846,28.39655172,34.35517241,28.39655172,29.16153846,30.31875,30.64,28.58965517
1997,August,27.30967742,29.44230769,28.60666667,28.60666667,28.60666667,27.325,27.80833333,27.98888889,32.07142857,27.98888889,27.80833333,28.56666667,29.44230769,27.256
1997,September,27.74666667,28.91666667,28.41333333,28.41333333,28.41333333,26.97241379,28.34444444,28.43666667,30.19666667,28.43666667,28.34444444,27.22,28.91666667,26.83333333
1997,October,27.76451613,30.75806452,30.2483871,30.2483871,30.2483871,29.46896552,29.25172414,27.92258065,32.23548387,27.92258065,29.25172414,28.91333333,30.75806452,28
1997,November,27.07333333,29.49666667,29.8,29.8,29.8,28.66551724,27.97586207,26.64,29.91333333,26.64,27.97586207,28.80666667,29.49666667,27.28
1997,December,23.56333333,25.96206897,26.80714286,26.80714286,26.80714286,26.75357143,25.5,22.8137931,25.3,22.8137931,25.5,26.4862069,25.96206897,24.31034483
1998,January,23.04516129,25.79,26.69032258,26.69032258,26.69032258,27.01923077,25.53793103,23.02580645,25.21290323,23.02580645,25.53793103,26.76774194,25.79,24.42333333
1998,February,23.27857143,29.404,30.34444444,30.34444444,30.34444444,31.96666667,30.3,25.26785714,30.28518519,25.26785714,30.3,31.56428571,29.404,28.25925926
1998,March,23.13870968,29.70666667,30.83666667,30.83666667,30.83666667,32.48275862,31.45333333,25.32666667,30.95,25.32666667,31.45333333,32.09666667,29.70666667,28.27666667
1998,April,22.57666667,31.77,31.62666667,31.62666667,31.62666667,35.27857143,33.58965517,24.04666667,35.49,24.04666667,33.58965517,35.04333333,31.77,28.08
1998,May,22.88387097,31.77096774,31.26451613,31.26451613,31.26451613,34.53333333,33.53225806,23.81612903,36.21612903,23.81612903,33.53225806,34.77741935,31.77096774,27.93548387
1998,June,25.01,30.45333333,29.99333333,29.99333333,29.99333333,31.06785714,31.74827586,25.11333333,35.84333333,25.11333333,31.74827586,33.01,30.45333333,28.83666667
1998,July,26.51290323,29.57419355,28.8516129,28.8516129,28.8516129,28.50967742,28.94516129,26.58064516,32.18387097,26.58064516,28.94516129,28.98666667,29.57419355,27.46774194
1998,August,27.31612903,28.6,28.35666667,28.35666667,28.35666667,26.85862069,27.57,28.16666667,30.27333333,28.16666667,27.57,27.3,28.6,27.12
1998,September,27.54333333,28.76333333,28.37,28.37,28.37,26.87586207,27.67,28.64666667,29.9,28.64666667,27.67,26.91666667,28.76333333,26.98333333
1998,October,28.06451613,30.51666667,30.27741935,30.27741935,30.27741935,28.6375,29.67333333,28.87096774,31.98709677,28.87096774,29.67333333,29.0483871,30.51666667,28.34193548
1998,November,26.8,29.29333333,29.38333333,29.38333333,29.38333333,28.07333333,27.68928571,26.78,28.88333333,26.78,27.68928571,28.44,29.29333333,27.00333333
1998,December,23.71290323,27.29333333,27.02258065,27.02258065,27.02258065,26.75483871,25.99354839,23.37741935,25.93225806,23.37741935,25.99354839,26.33870968,27.29333333,24.6
1999,January,19.49666667,24.41,24.86666667,24.86666667,24.86666667,26.99259259,26.35862069,21.34666667,23.92333333,21.34666667,26.35862069,25.53666667,24.41,24.26333333
1999,February,19.27857143,25.67857143,26.80714286,26.80714286,26.80714286,28.24285714,26.83333333,21.9,25.05357143,21.9,26.83333333,26.74642857,25.67857143,25.63928571
1999,March,19.40322581,27.10967742,28.77096774,28.77096774,28.77096774,32.4,30.71333333,21.7483871,30.32580645,21.7483871,30.71333333,31.28,27.10967742,26.82580645
1999,April,20.83333333,28.6862069,29.41,29.41,29.41,34.24230769,31.76428571,22.63,33.48666667,22.63,31.76428571,33.09655172,28.6862069,26.34666667
1999,May,22.96451613,29.52903226,29.2,29.2,29.2,33.15,31.94516129,23.80967742,35.59677419,23.80967742,31.94516129,33.13548387,29.52903226,27.69032258
1999,June,26.36666667,30.75714286,29.6,29.6,29.6,29.67037037,30.31851852,26.53571429,35.01428571,26.53571429,30.31851852,31.32142857,30.75714286,28.55517241
1999,July,27.36774194,29.34666667,28.66129032,28.66129032,28.66129032,27.67407407,28.036,27.36129032,30.23225806,27.36129032,28.036,27.72903226,29.34666667,26.81612903
1999,August,27.31935484,28.04333333,27.56129032,27.56129032,27.56129032,26.27272727,27.28571429,27.96451613,29.2516129,27.96451613,27.28571429,26.83870968,28.04333333,25.9516129
1999,September,27.30666667,28.41851852,28.20333333,28.20333333,28.20333333,27.2625,27.98695652,28.89655172,29.62666667,28.89655172,27.98695652,27.35357143,28.41851852,26.98275862
1999,October,27.31290323,29.23333333,28.78387097,28.78387097,28.78387097,28.47083333,28.3,28.35172414,30.8483871,28.35172414,28.3,28.25357143,29.23333333,27.19677419
1999,November,24.93666667,30.02592593,29.7,29.7,29.7,29.27619048,29.18076923,25.68461538,30.20689655,25.68461538,29.18076923,29.8,30.02592593,27.32
1999,December,23.44333333,26.64,26.85,26.85,26.85,27.17692308,25.79,23.09666667,25.68333333,23.09666667,25.79,26.97419355,26.64,24.75333333
2000,January,20.68709677,28.16785714,27.61935484,27.61935484,27.61935484,29.64166667,27.99655172,23.4125,26.85666667,23.4125,27.99655172,28.76190476,28.16785714,25.96
2000,February,21.64137931,29.11304348,29.21785714,29.21785714,29.21785714,29.26111111,28.16538462,24.72857143,27.87857143,24.72857143,28.16538462,30.58571429,29.11304348,26.78275862
2000,March,22.4483871,31.03666667,31.50333333,31.50333333,31.50333333,33.94814815,31.99310345,24.73,31.90322581,24.73,31.99310345,32.36666667,31.03666667,27.12580645
2000,April,21.81666667,32.03636364,31.864,31.864,31.864,34.28695652,33.42608696,24.16,35.09333333,24.16,33.42608696,33.62,32.03636364,27.26206897
2000,May,21.69310345,30.58571429,29.375,29.375,29.375,33.71363636,33.35238095,22.94736842,35.83478261,22.94736842,33.35238095,33.945,30.58571429,26.76296296
2000,June,25.17333333,31.084,29.41481481,29.41481481,29.41481481,29.62105263,30.752,26.13333333,33.82142857,26.13333333,30.752,32.34285714,31.084,28.19
2000,July,26.7516129,30.33225806,28.17,28.17,28.17,27.60740741,28.40666667,27.51333333,31.2125,27.51333333,28.40666667,29.83,30.33225806,27.23225806
2000,August,27.12580645,29.40434783,27.36666667,27.36666667,27.36666667,26.85217391,27.71304348,28.03,29.52631579,28.03,27.71304348,27.9,29.40434783,26.712
