Year,Dakar_Rainfall,Diourbel_Rainfall,Fatick_Rainfall,Kaffrine_Rainfall,Kaolack_Rainfall,Kedougou_Rainfall,Kolda_Rainfall,Louga_Rainfall,Matam_Rainfall,Saint louis_Rainfall,Sedhiou_Rainfall,Tambacounda_Rainfall,Thies_Rainfall,Ziguinchor_Rainfall,Corn_Weighted_Rainfall,Cotton_Weighted_Rainfall,Millet_Weighted_Rainfall,Peanut_Weighted_Rainfall,Rice_Weighted_Rainfall,Sorghum_Weighted_Rainfall
2008,29.479999999999997,90.102,100.012,94.88900000000001,104.541,154.284,111.496,57.101,76.065,43.571,152.916,100.51899999999999,48.513,186.06900000000002,112.53461239557198,110.83333,97.759458,95.023440209282,116.24464,105.56629999999998
2009,2.317,22.247999999999998,41.120000000000005,66.146,55.004000000000005,156.922,99.773,17.16,67.542,11.14,77.27799999999999,100.87899999999999,10.649000000000001,77.19,73.868614540292,101.12445,55.530142000000005,60.80521440418201,66.45928,73.53568000000001
2010,46.67,53.99,73.24199999999999,93.838,94.49,201.448,132.488,35.921,63.933,30.462,98.128,134.159,49.091,80.107,103.93989236788,134.38727,86.73138999999999,91.595057307068,88.29034,102.92593000000001
2011,1.117,29.673,14.931999999999999,22.709000000000003,20.57,170.063,67.041,17.359,38.461,6.939,64.49600000000001,53.744,8.286,68.489,47.860160080688004,67.19130999999999,29.127708000000002,33.109884394068,50.47903,42.85053
2012,2.58,10.147,26.921,19.475,23.768,213.382,115.61000000000001,12.963999999999999,74.489,29.610999999999997,96.19200000000001,75.311,8.908000000000001,91.844,72.47035232520001,105.48222000000001,37.48567200000001,46.07943014807,81.15161,59.74423
2013,8.091,17.051000000000002,22.904,29.987,29.608,167.237,62.832,13.962,26.331,10.92,35.934,68.58,14.231,31.391000000000002,44.243584515378,68.28983000000001,31.29118,36.277465799130006,37.352920000000005,43.05067999999999
2014,12.558,4.9079999999999995,15.555,25.564,18.762,253.226,100.05799999999999,2.9779999999999998,32.791,9.654,67.133,71.632,4.303,51.748,59.05218564394,97.27466999999999,30.911394,39.812934409148,58.62524,52.37831
2015,0.741,2.8569999999999998,1.92,6.431,3.224,147.614,71.257,1.7469999999999999,8.352,17.057000000000002,36.198,46.661,2.308,24.245,35.23439893585601,65.41720000000001,14.604628,21.554591496304003,38.13918,29.49018
2016,1.155,9.794,11.966000000000001,25.179000000000002,19.372,191.333,73.587,8.116,48.809,20.070999999999998,66.412,56.614999999999995,4.48,55.45099999999999,49.741478969864005,73.37446,27.724808000000003,33.612587255150004,53.527460000000005,44.99712
2017,24.052999999999997,80.287,55.9,84.694,59.242999999999995,263.775,111.848,87.132,122.703,62.45099999999999,68.455,151.9,54.079,62.272,90.993990186988,128.65894,77.93225799999999,85.93788876685602,80.85311,96.28956000000002
2018,17.43,11.87,18.137,27.811,26.570999999999998,137.95100000000002,49.506,16.099999999999998,32.001,30.469,60.028999999999996,42.463,13.950000000000001,49.885,42.072193408326,51.84308,28.510502000000002,31.45193152561,46.501490000000004,39.15791
2019,6.125,5.3919999999999995,6.446999999999999,15.67,8.725,123.086,39.372,6.33,18.057,29.027,30.866999999999997,40.008,2.085,16.674,27.127685604988002,42.97722,15.426838,19.342564351208,29.720219999999998,26.018280000000004
2020,10.505,24.852999999999998,40.333999999999996,38.109,48.996,341.562,143.928,11.171,45.233,22.829,126.95599999999999,114.935,15.167,146.41899999999998,99.67731014574399,142.12779999999998,57.076086000000004,66.73384734810202,105.95763,86.09179000000002
2021,109.693,197.209,162.726,234.112,195.906,292.507,141.484,115.99600000000001,52.93,103.009,111.958,178.338,128.115,128.614,152.48546252493,164.63924,176.684176,172.47876171312,126.10571999999999,174.32936
2022,45.146,22.275,53.647999999999996,73.328,89.434,364.653,187.889,47.314,67.929,168.755,285.464,72.654,17.859,343.536,154.61863803351,163.94924,90.392708,98.97700037078802,222.73029000000002,129.17016999999998
2023,1.612,14.676,26.005,65.56700000000001,52.131,238.09699999999998,115.60900000000001,14.069,68.364,19.973,113.166,121.73599999999999,9.511,82.58500000000001,87.42400900321202,121.32872,57.021342000000004,64.053098725278,83.23127000000001,85.02772
2024,2.05,5.221,12.579,20.481,21.895,196.773,64.152,3.9889999999999994,15.524,12.707,64.06,32.685,3.953,65.942,43.666163405919995,61.63547,24.163262000000003,28.907884389222005,49.8338,37.61532
