ID,Month,Model,Features,MAPE,MAE,Timestamp,Corn_MAPE,Millet_MAPE,Peanut_MAPE,Rice_MAPE,Sorghum_MAPE,2017_MAPE,2018_MAPE,2019_MAPE,2020_MAPE,2021_MAPE,2022_MAPE,2023_MAPE,Parameters
54247537,4,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.11536128834535245,115409.50686665361,2024-08-15 11:32:21,0.09173761453474118,0.11648445389685469,0.17538543068215384,0.06344690149530527,0.1297520411177073,0.18055249115525757,0.11783040702136856,0.0817300289150588,0.20264355463373623,0.10182387566810533,0.041537633047700875,0.08141102797623985,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
54247537,5,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.1228725638082498,119681.31620735962,2024-08-15 11:32:22,0.10858617648917743,0.12641680954088472,0.18606291106444664,0.059865846886621735,0.13343107506011845,0.26055749440590625,0.09607799514151616,0.08825123094677072,0.2080233196273606,0.11485387230767952,0.04296202673974394,0.04938200748877129,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
54247537,6,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.10304075172228744,100100.83516215807,2024-08-15 11:32:22,0.0860766606665063,0.10400421534435755,0.15177394082983126,0.045473316555655965,0.1278756252150861,0.15581630298578347,0.11290859993313931,0.0869779802439523,0.22840016633511767,0.018575813855897832,0.040155667594966346,0.07845073110715513,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
54247537,7,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.10896578060026864,109110.68603527287,2024-08-15 11:32:23,0.10995085497534647,0.1045989489376592,0.1678078258083125,0.03930157714365546,0.12316969613636956,0.16226444041151092,0.11899839681407003,0.04246950452570718,0.15345543435019532,0.060732682490060266,0.07316502338612699,0.15167498222420978,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
54247537,8,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.11401915588787045,112732.87579396759,2024-08-15 11:32:23,0.13750417615858349,0.09545796689997675,0.15394172754146648,0.07256257809714514,0.11062933074218038,0.14040918397040567,0.19321147757079704,0.055545532673490515,0.020010182012337317,0.04828470044645221,0.12727267541553494,0.21340033912607542,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
54247537,9,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.12127807156912161,112742.83171968567,2024-08-15 11:32:23,0.14359035545103044,0.09102371236739337,0.15673473383753173,0.07087983191708876,0.14416172427256388,0.18509630847670377,0.21314072032770412,0.052264173380327884,0.08612479907948911,0.09477199480914782,0.0601635414033061,0.15738496350717263,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
54247537,10,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.11826231266460947,120540.41095275346,2024-08-15 11:32:24,0.10243317709297793,0.13372036381394783,0.17708098066899455,0.05466256469402496,0.12341447705310207,0.183853346281817,0.14389776791017106,0.048517895319630175,0.037805034651027,0.11617990697316456,0.08364766270487853,0.21393457481157796,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
54247537,11,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.14013374364775816,142323.4064978394,2024-08-15 11:32:24,0.129323404388785,0.1673503987966209,0.20724798918518683,0.053097684735978645,0.14364924113221939,0.23448131949772696,0.11371998443702191,0.04901213884735362,0.0979799079187745,0.18205893417690305,0.06815132939336942,0.23553259126315756,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
54247537,12,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.13135486598902052,134578.90369322445,2024-08-15 11:32:25,0.11922925932224883,0.14705458688108933,0.19262732143509495,0.05641428905211627,0.14144887325455333,0.19213225668911452,0.10972898619081925,0.05083008576781972,0.08749754172374757,0.1501601187063461,0.0659622082858046,0.26317286455949207,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
26931015,1,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.11930042214526677,117889.71609434899,2024-08-16 11:01:14,0.09208094390537758,0.1366557102790052,0.16510667849384444,0.05931426372773509,0.14334451432037149,0.1608932605297957,0.11165322466556557,0.0938769780344116,0.22709606855708353,0.07632150916486018,0.04207479862122472,0.12318711544392606,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
26931015,2,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.11355467940246004,113771.61180787913,2024-08-16 11:01:15,0.10393409008585779,0.11715128356525002,0.1720237721667959,0.054843463688318154,0.1198207875060784,0.15658478117336802,0.11305564168350228,0.07818812112014997,0.20421180412075274,0.08342935473982552,0.08605085076487022,0.07336220221475157,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
26931015,3,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.11214611112828071,111988.27102315272,2024-08-16 11:01:15,0.10132172249619717,0.113039924259186,0.1667670704969437,0.05220269903464954,0.12739913935442715,0.15002637959717943,0.11863098523474087,0.0528369084939466,0.22660534407808183,0.09934956692415364,0.062052481118344306,0.07552111245151832,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
26931015,4,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.11536128834535245,115409.50686665361,2024-08-16 11:01:16,0.09173761453474118,0.11648445389685469,0.17538543068215384,0.06344690149530527,0.1297520411177073,0.18055249115525757,0.11783040702136856,0.0817300289150588,0.20264355463373623,0.10182387566810533,0.041537633047700875,0.08141102797623985,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
26931015,5,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.1228725638082498,119681.31620735962,2024-08-16 11:01:16,0.10858617648917743,0.12641680954088472,0.18606291106444664,0.059865846886621735,0.13343107506011845,0.26055749440590625,0.09607799514151616,0.08825123094677072,0.2080233196273606,0.11485387230767952,0.04296202673974394,0.04938200748877129,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
26931015,6,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.10304075172228744,100100.83516215807,2024-08-16 11:01:16,0.0860766606665063,0.10400421534435755,0.15177394082983126,0.045473316555655965,0.1278756252150861,0.15581630298578347,0.11290859993313931,0.0869779802439523,0.22840016633511767,0.018575813855897832,0.040155667594966346,0.07845073110715513,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
26931015,7,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.10896578060026864,109110.68603527287,2024-08-16 11:01:17,0.10995085497534647,0.1045989489376592,0.1678078258083125,0.03930157714365546,0.12316969613636956,0.16226444041151092,0.11899839681407003,0.04246950452570718,0.15345543435019532,0.060732682490060266,0.07316502338612699,0.15167498222420978,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
26931015,8,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.11401915588787045,112732.87579396759,2024-08-16 11:01:17,0.13750417615858349,0.09545796689997675,0.15394172754146648,0.07256257809714514,0.11062933074218038,0.14040918397040567,0.19321147757079704,0.055545532673490515,0.020010182012337317,0.04828470044645221,0.12727267541553494,0.21340033912607542,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
26931015,9,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.12127807156912161,112742.83171968567,2024-08-16 11:01:18,0.14359035545103044,0.09102371236739337,0.15673473383753173,0.07087983191708876,0.14416172427256388,0.18509630847670377,0.21314072032770412,0.052264173380327884,0.08612479907948911,0.09477199480914782,0.0601635414033061,0.15738496350717263,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
26931015,10,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.11826231266460947,120540.41095275346,2024-08-16 11:01:18,0.10243317709297793,0.13372036381394783,0.17708098066899455,0.05466256469402496,0.12341447705310207,0.183853346281817,0.14389776791017106,0.048517895319630175,0.037805034651027,0.11617990697316456,0.08364766270487853,0.21393457481157796,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
26931015,11,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.14013374364775816,142323.4064978394,2024-08-16 11:01:19,0.129323404388785,0.1673503987966209,0.20724798918518683,0.053097684735978645,0.14364924113221939,0.23448131949772696,0.11371998443702191,0.04901213884735362,0.0979799079187745,0.18205893417690305,0.06815132939336942,0.23553259126315756,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
26931015,12,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.13135486598902052,134578.90369322445,2024-08-16 11:01:19,0.11922925932224883,0.14705458688108933,0.19262732143509495,0.05641428905211627,0.14144887325455333,0.19213225668911452,0.10972898619081925,0.05083008576781972,0.08749754172374757,0.1501601187063461,0.0659622082858046,0.26317286455949207,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
38329265,1,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.12605258155526022,124016.02445069041,2024-08-16 11:03:02,0.09245443915935876,0.14174203423565154,0.17925444402416071,0.06679163744316241,0.15002035291396768,0.1597012520025999,0.09589648505891794,0.13739574355908418,0.19551410489318954,0.13642120397576107,0.06807699524062709,0.08936228615664177,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
38329265,2,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.11165915798533273,110281.1099136696,2024-08-16 11:03:03,0.09515109340299062,0.11955358639797058,0.17106994572251527,0.05450318862333805,0.11801797577984915,0.15417460884828732,0.09590687674270669,0.12108199402661521,0.17677518425143168,0.040973328530516995,0.15120166958988468,0.04150044390788654,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
38329265,3,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.11232825743254432,111911.75137447636,2024-08-16 11:03:03,0.0902362772818586,0.11115391792015339,0.1724069233553174,0.060532855921521016,0.12731131268387125,0.14461269363846205,0.10251737597406692,0.09627792818025824,0.19920609941249462,0.058303137059635815,0.13224274391298113,0.05313782384991158,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
38329265,4,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.11021584077579744,109575.38448137288,2024-08-16 11:03:04,0.07309197894956587,0.1089122338652846,0.1829693479075853,0.05311220467628586,0.13299343848026554,0.15346145321999333,0.0989148774283992,0.1262964770845895,0.17183948956194647,0.06862035178463102,0.0972894009976091,0.0550888353534134,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
38329265,5,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.12102329804145402,119556.13486487404,2024-08-16 11:03:05,0.10366995246294959,0.12684235982432587,0.1957746116627657,0.05436299450727856,0.12446657174995032,0.2435674361773489,0.07411189438568548,0.1332432172183311,0.17875450759764155,0.06457024923297686,0.09813750764635777,0.05477827403183635,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
38329265,6,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.10976467165735963,109587.79295327351,2024-08-16 11:03:05,0.07661484202384272,0.09908246115182626,0.17889564425834553,0.06324004024012435,0.13099037061265922,0.15207958283898143,0.09468036444007852,0.1321989289790486,0.20011296044632493,0.07128543652261453,0.05128767407682365,0.06670775429764567,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
38329265,7,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.11604205611241034,114820.38462872416,2024-08-16 11:03:05,0.11038228296360494,0.11896725707118914,0.17495800796202055,0.047541184437917036,0.12836154812732017,0.1640738197612416,0.09887326935367961,0.08592929507621619,0.12239685936627856,0.1175424388746908,0.11177171700901063,0.11170699334575515,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
38329265,8,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.11994227166520137,119270.35081513171,2024-08-16 11:03:06,0.13723044497304496,0.08868441882304298,0.16734093059209662,0.08544583851823075,0.12100972541959147,0.15600226546852342,0.16763634582779283,0.07126521777516154,0.0605273376765184,0.02754809827561689,0.16490518012033534,0.1917114565124611,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
38329265,9,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.12944228899876753,118263.15359882802,2024-08-16 11:03:06,0.14554612943357398,0.09121922469480268,0.15996460692264777,0.09299641139925939,0.15748507254355376,0.22407145054591768,0.1786566522359863,0.09087962081198701,0.05070920857893951,0.15098712911672657,0.07823432092268691,0.13255764077912863,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
38329265,10,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.12080449643375467,126648.20431481347,2024-08-16 11:03:07,0.08537642945957238,0.13045908042954826,0.18969428024935842,0.07859829537431613,0.11989439665597823,0.1852509039774422,0.10164443220357344,0.07866580637342603,0.04804610258880944,0.17003949240721783,0.0764119115353458,0.1855728259504681,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
38329265,11,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.14503435615531568,152319.82049904155,2024-08-16 11:03:07,0.11192826048360237,0.17832074652781044,0.23673876364555874,0.06757213930440065,0.13061187081520648,0.22217249100675365,0.12679888492232555,0.08111491549955825,0.05568331762340707,0.24922653651399046,0.07251838807552152,0.2077259594456536,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
38329265,12,lr - allyears,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.13447546106472555,141147.84769048428,2024-08-16 11:03:08,0.10575619465935783,0.14784527479998655,0.20791600814292735,0.07973177349797234,0.13112805422338367,0.1881860862943424,0.10526826969753111,0.07815220696636371,0.05260501695437485,0.21149109914739378,0.07170192465237246,0.23392362374070047,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
20389416,1,lr - allyears - withyearasfeature,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.12605258155526022,124016.02445069041,2024-08-16 11:04:05,0.09245443915935876,0.14174203423565154,0.17925444402416071,0.06679163744316241,0.15002035291396768,0.1597012520025999,0.09589648505891794,0.13739574355908418,0.19551410489318954,0.13642120397576107,0.06807699524062709,0.08936228615664177,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
20389416,2,lr - allyears - withyearasfeature,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.11165915798533273,110281.1099136696,2024-08-16 11:04:06,0.09515109340299062,0.11955358639797058,0.17106994572251527,0.05450318862333805,0.11801797577984915,0.15417460884828732,0.09590687674270669,0.12108199402661521,0.17677518425143168,0.040973328530516995,0.15120166958988468,0.04150044390788654,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
20389416,3,lr - allyears - withyearasfeature,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.11232825743254432,111911.75137447636,2024-08-16 11:04:06,0.0902362772818586,0.11115391792015339,0.1724069233553174,0.060532855921521016,0.12731131268387125,0.14461269363846205,0.10251737597406692,0.09627792818025824,0.19920609941249462,0.058303137059635815,0.13224274391298113,0.05313782384991158,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
20389416,4,lr - allyears - withyearasfeature,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.11021584077579744,109575.38448137288,2024-08-16 11:04:06,0.07309197894956587,0.1089122338652846,0.1829693479075853,0.05311220467628586,0.13299343848026554,0.15346145321999333,0.0989148774283992,0.1262964770845895,0.17183948956194647,0.06862035178463102,0.0972894009976091,0.0550888353534134,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
20389416,5,lr - allyears - withyearasfeature,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.12102329804145402,119556.13486487404,2024-08-16 11:04:07,0.10366995246294959,0.12684235982432587,0.1957746116627657,0.05436299450727856,0.12446657174995032,0.2435674361773489,0.07411189438568548,0.1332432172183311,0.17875450759764155,0.06457024923297686,0.09813750764635777,0.05477827403183635,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
20389416,6,lr - allyears - withyearasfeature,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.10976467165735963,109587.79295327351,2024-08-16 11:04:07,0.07661484202384272,0.09908246115182626,0.17889564425834553,0.06324004024012435,0.13099037061265922,0.15207958283898143,0.09468036444007852,0.1321989289790486,0.20011296044632493,0.07128543652261453,0.05128767407682365,0.06670775429764567,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
20389416,7,lr - allyears - withyearasfeature,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.11604205611241034,114820.38462872416,2024-08-16 11:04:08,0.11038228296360494,0.11896725707118914,0.17495800796202055,0.047541184437917036,0.12836154812732017,0.1640738197612416,0.09887326935367961,0.08592929507621619,0.12239685936627856,0.1175424388746908,0.11177171700901063,0.11170699334575515,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
20389416,8,lr - allyears - withyearasfeature,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.11994227166520137,119270.35081513171,2024-08-16 11:04:08,0.13723044497304496,0.08868441882304298,0.16734093059209662,0.08544583851823075,0.12100972541959147,0.15600226546852342,0.16763634582779283,0.07126521777516154,0.0605273376765184,0.02754809827561689,0.16490518012033534,0.1917114565124611,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
20389416,9,lr - allyears - withyearasfeature,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.12944228899876753,118263.15359882802,2024-08-16 11:04:08,0.14554612943357398,0.09121922469480268,0.15996460692264777,0.09299641139925939,0.15748507254355376,0.22407145054591768,0.1786566522359863,0.09087962081198701,0.05070920857893951,0.15098712911672657,0.07823432092268691,0.13255764077912863,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
20389416,10,lr - allyears - withyearasfeature,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.12080449643375467,126648.20431481347,2024-08-16 11:04:09,0.08537642945957238,0.13045908042954826,0.18969428024935842,0.07859829537431613,0.11989439665597823,0.1852509039774422,0.10164443220357344,0.07866580637342603,0.04804610258880944,0.17003949240721783,0.0764119115353458,0.1855728259504681,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
20389416,11,lr - allyears - withyearasfeature,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.14503435615531568,152319.82049904155,2024-08-16 11:04:09,0.11192826048360237,0.17832074652781044,0.23673876364555874,0.06757213930440065,0.13061187081520648,0.22217249100675365,0.12679888492232555,0.08111491549955825,0.05568331762340707,0.24922653651399046,0.07251838807552152,0.2077259594456536,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
20389416,12,lr - allyears - withyearasfeature,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.13447546106472555,141147.84769048428,2024-08-16 11:04:10,0.10575619465935783,0.14784527479998655,0.20791600814292735,0.07973177349797234,0.13112805422338367,0.1881860862943424,0.10526826969753111,0.07815220696636371,0.05260501695437485,0.21149109914739378,0.07170192465237246,0.23392362374070047,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
40273723,1,lr - allyears - withtemp,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative', '_Weighted_Temperature']",0.12177604774275592,120757.0007053387,2024-08-16 11:21:10,0.09538263848056967,0.13634387344522,0.1767947583423328,0.06655572521496282,0.13380324323069442,0.15616886199487157,0.09213283854626253,0.1360477985641703,0.19963319306823976,0.13249540617753217,0.06336482905949337,0.07258940678872189,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
40273723,2,lr - allyears - withtemp,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative', '_Weighted_Temperature']",0.10606779434411914,106898.15461090388,2024-08-16 11:21:10,0.09860648474936926,0.1123636415267355,0.16941125579286823,0.05506576809523426,0.09489182155638844,0.15072570622958564,0.0855675263070467,0.1150514855888127,0.17728356225506117,0.04904317248656067,0.13807459863641997,0.02672850890534702,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
40273723,3,lr - allyears - withtemp,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative', '_Weighted_Temperature']",0.11911128540625285,125086.8533979698,2024-08-16 11:21:11,0.13710452806043516,0.13133196935243305,0.1815210503360091,0.06359941271701967,0.08199946656536725,0.13630589951357616,0.08719475394438453,0.06929688091793823,0.2396000701400361,0.0786406350182949,0.1392016048406245,0.0835391534689155,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
40273723,4,lr - allyears - withtemp,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative', '_Weighted_Temperature']",0.11277075179356803,111616.94939049131,2024-08-16 11:21:11,0.08833297506736869,0.11267073974441842,0.17888130244136338,0.056177911665290355,0.1277908300493993,0.17834869184292218,0.08513363696762863,0.12830874786115842,0.18945034786614617,0.06570950105935366,0.08214157074761078,0.06030276621015631,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
40273723,5,lr - allyears - withtemp,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative', '_Weighted_Temperature']",0.11882330009801484,119922.6227474187,2024-08-16 11:21:12,0.10123287883824945,0.12490119595446603,0.1937287269141872,0.05732600401463577,0.11692769476853586,0.21476177070159735,0.0778331923699419,0.1327233790383572,0.1839518371851107,0.06515344997958561,0.078493824498631,0.07884564691288024,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
40273723,6,lr - allyears - withtemp,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative', '_Weighted_Temperature']",0.10701192058391515,110387.87769470044,2024-08-16 11:21:13,0.07989901261022143,0.1020599313455235,0.179736478017057,0.06460388974308805,0.10876029120368576,0.15234963178173905,0.0878035774801798,0.12868033374056112,0.20689232537865115,0.055377497390592334,0.044731826389592055,0.07324825192609055,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
40273723,7,lr - allyears - withtemp,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative', '_Weighted_Temperature']",0.11516411108697157,114579.09369197642,2024-08-16 11:21:13,0.10397891017962445,0.11889670635067251,0.17616963000994265,0.04904050437663798,0.12773480451798022,0.1608038757313846,0.0921733341614007,0.08659143549748259,0.12745104847703065,0.11600826275718479,0.1149954617481734,0.10812535923614419,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
40273723,8,lr - allyears - withtemp,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative', '_Weighted_Temperature']",0.12844257010444365,134126.89205110355,2024-08-16 11:21:14,0.133290317106862,0.11310487701320186,0.1875853867013039,0.09430188480651622,0.11393038489433434,0.14824853908412844,0.16341109254465883,0.06228021270819669,0.10561502416772942,0.027073701290211704,0.18049576528135636,0.21197365565482423,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
40273723,9,lr - allyears - withtemp,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative', '_Weighted_Temperature']",0.1243337133089528,115299.7690503544,2024-08-16 11:21:14,0.1353379737783427,0.09145813397735512,0.15348785429738654,0.09289278706733302,0.14849181742434678,0.20654130487864694,0.16345614514349344,0.08864583921825234,0.05477997639800893,0.14762843950612362,0.07547212926860668,0.13381215874953786,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
40273723,10,lr - allyears - withtemp,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative', '_Weighted_Temperature']",0.11684725804481379,123605.48862282408,2024-08-16 11:21:15,0.07746335271499578,0.12755637167827483,0.18253515574402743,0.07878862685264984,0.11789278323412102,0.1820527269124599,0.0842023396018789,0.07285333918039208,0.05542983277266246,0.1722614949420477,0.06506145314116277,0.18606961976309266,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
40273723,11,lr - allyears - withtemp,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative', '_Weighted_Temperature']",0.141804298363196,147747.64680517663,2024-08-16 11:21:15,0.10932489868611071,0.18081807734252767,0.22317979200400995,0.0655899926026926,0.13010873118063912,0.22925160518051596,0.11282345773780636,0.07759283342882975,0.049856591830699584,0.2513486313626801,0.06654352540996468,0.20521344359187568,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
40273723,12,lr - allyears - withtemp,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative', '_Weighted_Temperature']",0.12889502769672523,133916.9092654512,2024-08-16 11:21:16,0.10525013510066746,0.14251364077737158,0.18586323089106457,0.07840024235611845,0.1324478893584041,0.1760229478622131,0.07587701301673314,0.0765688661281821,0.05688612257384913,0.2130867223281853,0.07134595836869714,0.23247756359921676,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
74186291,1,lr - allyears - wo temp,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.12605258155526022,124016.02445069041,2024-08-16 11:22:12,0.09245443915935876,0.14174203423565154,0.17925444402416071,0.06679163744316241,0.15002035291396768,0.1597012520025999,0.09589648505891794,0.13739574355908418,0.19551410489318954,0.13642120397576107,0.06807699524062709,0.08936228615664177,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
74186291,2,lr - allyears - wo temp,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.10952200646339617,108215.06478867296,2024-08-16 11:22:12,0.09087204740823986,0.1157056280490486,0.1693985370713173,0.0549162486635976,0.1167175711247775,0.15487043823707486,0.0958297916807828,0.11936467508262383,0.17563312176550974,0.04175835205264747,0.14046491041779566,0.03873275600733882,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
74186291,3,lr - allyears - wo temp,"['_Weighted_Rainfall', '_Weighted_VHI', '_Weighted_VHI_Cumulative']",0.10915878517707574,108920.64671976837,2024-08-16 11:22:13,0.08486730531763988,0.10250495365243806,0.16992940215999688,0.06226645878885273,0.12622580596645114,0.14476994839319257,0.10166668623115967,0.09105596790230275,0.20171088352264985,0.05582346318374527,0.11669212174254466,0.05239242526393535,"{'training_data_years': 20, 'differencing': 1, 'ma': 0}"
