Year,Dakar_VHI,Diourbel_VHI,Fatick_VHI,Kaffrine_VHI,Kaolack_VHI,Kedougou_VHI,Kolda_VHI,Louga_VHI,Matam_VHI,Saint louis_VHI,Sedhiou_VHI,Tambacounda_VHI,Thies_VHI,Ziguinchor_VHI,Corn_Weighted_VHI,Cotton_Weighted_VHI,Millet_Weighted_VHI,Peanut_Weighted_VHI,Rice_Weighted_VHI,Sorghum_Weighted_VHI
2010,0.6213333333333333,0.594,0.6656666666666666,0.7496666666666667,0.6536666666666666,0.7106666666666667,0.6393333333333334,0.7130000000000001,0.827,0.7713333333333333,0.6503333333333333,0.774,0.6163333333333334,0.6733333333333333,0.6733685199133334,0.68305,0.6801873333333334,0.6887461918613333,0.6818833333333333,0.7026933333333334
2011,0.4183333333333333,0.3793333333333333,0.4726666666666666,0.48466666666666663,0.4633333333333333,0.5196666666666667,0.515,0.49033333333333334,0.5666666666666668,0.52,0.498,0.5363333333333333,0.4563333333333333,0.535,0.4969981491193333,0.51841,0.4766026666666666,0.4878466676486667,0.5114266666666667,0.4973133333333334
2012,0.5826666666666667,0.5076666666666666,0.5123333333333333,0.5713333333333334,0.474,0.7006666666666667,0.601,0.519,0.6886666666666666,0.5876666666666667,0.5666666666666667,0.7103333333333334,0.5373333333333333,0.606,0.5768966678446668,0.6312166666666666,0.5463046666666667,0.5610519059733333,0.5882233333333334,0.5901000000000001
2013,0.5186666666666667,0.4913333333333334,0.531,0.6043333333333333,0.5956666666666667,0.7053333333333334,0.622,0.484,0.543,0.46466666666666673,0.626,0.701,0.5539999999999999,0.6143333333333333,0.6088040751806667,0.6456433333333333,0.5803886666666667,0.5859242868466666,0.5822433333333333,0.6146266666666667
2014,0.4323333333333334,0.36200000000000004,0.4736666666666667,0.5103333333333334,0.529,0.619,0.668,0.36599999999999994,0.49,0.3336666666666666,0.6869999999999999,0.6363333333333333,0.47600000000000003,0.6646666666666667,0.5949466676119999,0.64806,0.520656,0.5302966676920001,0.58081,0.5729100000000001
2015,0.6123333333333333,0.5616666666666666,0.6589999999999999,0.715,0.6916666666666668,0.7013333333333334,0.6739999999999999,0.5306666666666667,0.6313333333333334,0.6643333333333333,0.6233333333333334,0.7896666666666666,0.6163333333333333,0.6753333333333332,0.6733648160833333,0.7062766666666667,0.6666293333333333,0.6724109536580001,0.65711,0.6914066666666667
2016,0.3953333333333333,0.35833333333333334,0.49033333333333334,0.5539999999999999,0.49300000000000005,0.531,0.49333333333333335,0.38833333333333336,0.49666666666666665,0.49266666666666664,0.545,0.6063333333333333,0.4026666666666667,0.57,0.5140577787086666,0.52739,0.4956913333333334,0.49839238192066665,0.5161966666666666,0.5287033333333333
2017,0.3156666666666667,0.305,0.3156666666666667,0.35833333333333334,0.35733333333333334,0.49833333333333335,0.39866666666666667,0.25566666666666665,0.37266666666666665,0.29233333333333333,0.40199999999999997,0.5263333333333333,0.37333333333333335,0.449,0.39451370441933337,0.4341666666666667,0.35989933333333335,0.3660804769433334,0.3810766666666667,0.3975633333333333
2018,0.46666666666666673,0.6066666666666667,0.5816666666666667,0.6763333333333333,0.6173333333333334,0.6053333333333334,0.6656666666666666,0.544,0.52,0.49766666666666665,0.6663333333333333,0.6936666666666667,0.5683333333333334,0.6746666666666666,0.6385340752206667,0.6691033333333334,0.6278720000000001,0.6254771440106667,0.6225466666666667,0.64945
2019,0.5586666666666666,0.5156666666666666,0.5,0.569,0.5666666666666667,0.7313333333333333,0.619,0.5926666666666667,0.523,0.5046666666666667,0.522,0.6966666666666667,0.574,0.66,0.5823733344953334,0.6411633333333333,0.562222,0.5798680963853333,0.5725333333333333,0.5926166666666667
2020,0.4283333333333334,0.4446666666666667,0.5126666666666667,0.5793333333333334,0.49,0.5176666666666666,0.5296666666666666,0.6163333333333334,0.5426666666666667,0.6833333333333332,0.5056666666666666,0.6246666666666667,0.5043333333333333,0.5276666666666667,0.5303048158913333,0.5545433333333333,0.5319226666666668,0.5433371439,0.5567933333333334,0.5514600000000001
2021,0.5143333333333334,0.399,0.5396666666666666,0.5986666666666667,0.552,0.7473333333333333,0.7130000000000001,0.49333333333333335,0.517,0.5716666666666667,0.703,0.739,0.48033333333333333,0.6913333333333332,0.6462266677806666,0.7141333333333334,0.5778800000000001,0.595808096422,0.6604466666666667,0.6394233333333333
2022,0.5830000000000001,0.6956666666666665,0.6953333333333335,0.7863333333333333,0.702,0.6766666666666667,0.7993333333333333,0.6546666666666666,0.8636666666666667,0.6303333333333333,0.8026666666666666,0.8113333333333334,0.6973333333333334,0.761,0.7605918532626665,0.7933833333333333,0.7394226666666666,0.7413290490513335,0.74858,0.7689933333333333
2023,0.5346666666666667,0.5056666666666666,0.6373333333333333,0.735,0.7456666666666667,0.6803333333333333,0.7639999999999999,0.4426666666666667,0.5630000000000001,0.507,0.7983333333333333,0.7826666666666666,0.5933333333333333,0.7576666666666667,0.7303625937746666,0.7623566666666666,0.6861053333333333,0.6863214298133333,0.7008333333333333,0.7289933333333334
